campaign_id,campaign_date,platform,impressions,clicks,spend,conversions,region
2647,2025-02-03,YouTube,58817,1272,983.88,29,East
2648,2024-03-21,YouTube,382194,8363,2904.04,675,South
2649,2024-12-15,Instagram,375857,10288,6419.35,417,South
2650,2025-07-02,Facebook,444464,19059,6531.63,484,North
2651,2025-07-02,Facebook,448887,19989,10910.14,918,South
2652,2024-02-11,YouTube,259403,6273,4565.73,529,South
2653,2024-05-07,Google,178537,10290,1951.83,256,North
2654,2025-08-09,Google,400880,22470,5973.1,1125,East
2655,2025-08-11,YouTube,113118,2755,2768.56,151,West
2656,2025-03-25,Facebook,486146,21597,3059.12,1178,West
2657,2025-04-26,YouTube,103777,2370,2531.78,92,South
2658,2025-04-30,Google,117287,7347,2875.44,276,West
2659,2024-09-10,YouTube,447576,9783,5835.37,443,East
2660,2025-12-22,YouTube,483319,10166,6515.21,867,South
2661,2025-02-12,Instagram,63292,2164,730.39,51,East
2662,2025-08-23,Instagram,345884,9539,2927.41,192,West
2663,2024-07-12,Facebook,319573,11491,7173.42,429,North
2664,2024-05-24,Facebook,423171,18187,2667.87,1270,West
2665,2024-01-27,Instagram,276914,8771,5849.19,664,East
2666,2024-08-13,YouTube,332729,7560,6494.51,361,West
2667,2025-01-14,Instagram,240301,7338,4044.89,589,West
2668,2025-02-15,Instagram,496538,16531,12250.82,1420,West
2669,2025-09-12,YouTube,215754,3804,3140.12,155,West
2670,2025-01-14,Google,496439,32232,8061.15,1426,South
2671,2024-03-03,Google,370703,23272,8964.55,2125,North
2672,2024-05-26,Facebook,54808,2078,629.81,192,West
2673,2025-08-16,YouTube,407986,6315,10048.36,314,West
2674,2024-10-27,YouTube,206156,3291,2898.64,294,West
2675,2025-04-23,Facebook,493416,20871,2579.17,695,East
2676,2025-05-28,Facebook,449571,17024,6037.1,427,North
2677,2024-09-03,Google,394060,25012,2912.24,1585,East
2678,2025-09-22,Google,216843,12547,1139.77,633,North
2679,2024-04-05,YouTube,44705,877,444.15,73,East
2680,2024-07-28,Google,160187,9660,2693.82,675,South
2681,2025-02-01,Instagram,337782,10784,5042.89,651,North
2682,2024-11-16,Facebook,388163,15285,7574.12,604,North
2683,2025-04-20,Facebook,149724,5819,3652.06,255,East
2684,2024-02-03,Facebook,460269,18328,9393.14,386,East
2685,2025-05-24,Instagram,409152,10837,6103.96,424,East
2686,2024-01-06,YouTube,446177,7271,10174.25,325,East
2687,2024-09-05,Google,406705,25873,7963.58,2445,East
2688,2024-09-05,Instagram,459119,15964,5656.7,429,North
2689,2024-07-10,Facebook,342454,12779,1841.93,1061,North
2690,2024-08-14,YouTube,186737,3650,3234.69,269,East
2691,2024-05-23,Instagram,209073,5540,2801.28,360,West
2692,2025-03-12,Google,371660,23251,6546.29,1493,West
2693,2024-12-25,YouTube,240038,4453,2509.5,270,East
2694,2024-12-15,Google,207055,13005,2837.83,1140,East
2695,2025-02-07,Facebook,496995,17696,3871.13,828,South
2696,2024-04-19,Instagram,357420,10146,2795.63,771,East
2697,2024-12-03,Facebook,236726,10517,4678.19,1015,North
2698,2025-07-17,YouTube,116205,2251,1299.66,190,South
2699,2025-08-02,YouTube,76738,1195,1552.86,47,West
2700,2025-04-01,YouTube,117356,2311,2627.81,118,North
2701,2025-04-10,Google,184273,10267,2205.36,411,North
2702,2025-06-15,Instagram,481172,13671,2408.88,1075,East
2703,2024-04-08,YouTube,288451,5471,5647.66,120,East
2704,2025-05-04,YouTube,120584,2102,1660.32,189,North
2705,2025-06-24,Instagram,188460,5760,2845.0,179,South
2706,2025-09-24,YouTube,179894,3250,3402.12,121,West
2707,2024-07-14,Facebook,142849,6033,1974.88,374,East
2708,2025-01-03,YouTube,168961,2798,2788.12,206,East
2709,2025-06-07,Google,236400,13612,4992.39,733,North
2710,2024-08-23,Facebook,427050,15420,7200.61,715,South
2711,2025-01-25,Google,359775,21966,2778.49,577,North
2712,2025-03-09,YouTube,345334,5475,2105.62,141,East
2713,2025-04-29,Instagram,385644,12867,6998.95,676,West
2714,2024-12-12,YouTube,397875,7262,4404.87,509,East
2715,2024-10-15,Google,262288,16119,6200.56,1290,East
2716,2024-09-03,Facebook,26745,955,152.31,73,East
2717,2024-12-26,Instagram,478856,16167,8879.74,822,East
2718,2025-11-30,Facebook,74059,2811,1195.02,108,North
2719,2024-09-13,Google,146076,9170,2057.33,421,West
2720,2025-03-07,Google,286820,16366,6682.66,964,North
2721,2024-03-12,Google,492163,30351,7572.86,2283,East
2722,2024-03-26,Instagram,76394,2328,724.48,54,West
2723,2025-04-21,Facebook,21877,970,304.14,56,East
2724,2024-10-23,Instagram,278402,8065,6040.26,210,West
2725,2024-09-24,YouTube,139298,2650,2766.5,55,West
2726,2024-05-11,Facebook,376205,14308,4798.44,489,South
2727,2025-07-02,Instagram,56024,1632,1001.15,75,East
2728,2025-06-27,Facebook,498751,17581,7650.35,992,East
2729,2025-09-05,Instagram,247570,6626,5155.82,484,South
2730,2025-02-20,Google,290501,17718,5459.6,1664,East
2731,2025-10-12,Instagram,483931,15939,5018.11,768,North
2732,2024-03-31,Facebook,343228,14695,8352.75,1279,West
2733,2024-10-30,Google,241468,15264,2318.75,1159,South
2734,2024-03-12,Facebook,108726,3805,1613.76,159,South
2735,2025-03-31,YouTube,286422,4956,3261.69,410,North
2736,2025-09-27,YouTube,48968,883,871.54,26,West
2737,2025-09-08,Instagram,314101,10020,6913.87,444,North
2738,2025-04-21,Instagram,15853,522,154.31,39,South
2739,2024-06-24,YouTube,54030,1272,634.2,49,North
2740,2025-08-14,Google,125102,7138,1097.05,603,East
2741,2025-08-18,Google,41492,2376,676.07,112,North
2742,2024-07-23,Google,304461,18145,5036.37,1144,North
2743,2025-11-05,YouTube,368095,8040,7060.8,198,East
2744,2024-08-13,Instagram,399499,13075,5320.81,1289,East
2745,2024-01-28,YouTube,223976,4346,1783.17,252,East
2746,2024-12-16,YouTube,261564,5940,1731.42,374,North
2747,2025-07-08,Facebook,356112,13658,6407.32,903,South
2748,2025-01-23,YouTube,228552,4228,4498.15,284,North
2749,2025-02-21,Facebook,361315,14614,4097.89,547,North
2750,2025-10-12,Google,193011,11125,2645.09,843,West
2751,2025-11-26,Instagram,149467,3839,1934.51,347,South
2752,2024-12-31,Google,331447,20106,5969.86,1173,North
2753,2025-07-23,Google,18732,1031,352.84,31,West
2754,2025-05-31,Google,92311,5294,874.45,129,North
2755,2025-10-28,YouTube,332683,6634,3024.27,512,North
2756,2025-05-16,Google,117463,7197,1269.57,371,East
2757,2025-06-20,Instagram,221053,7459,4766.96,453,North
2758,2025-03-10,Instagram,304524,8255,1831.0,556,East
2759,2024-09-15,Instagram,291415,9185,2213.26,710,North
2760,2024-10-02,Facebook,402752,14985,8791.15,639,North
2761,2025-06-08,Instagram,430131,12214,6114.1,1159,North
2762,2024-11-27,Google,270267,16442,1755.79,860,East
2763,2025-09-27,Google,162546,9893,2822.56,599,West
2764,2025-05-21,Facebook,175794,7763,1292.71,630,West
2765,2025-11-23,YouTube,393580,8418,6233.84,766,North
2766,2025-02-15,Facebook,101573,3642,2332.1,357,North
2767,2024-10-27,Google,471095,27766,3632.42,1747,North
2768,2025-08-10,Google,56969,3296,1058.73,72,South
2769,2024-03-01,Facebook,169678,7263,3141.35,495,South
2770,2025-03-09,Instagram,278941,8753,5740.96,430,South
2771,2025-04-15,Google,64111,4004,340.4,85,West
2772,2024-11-05,Facebook,79800,3585,1216.7,201,West
2773,2025-08-17,YouTube,487692,11594,3903.91,1094,East
2774,2025-05-27,Google,164423,10141,2247.94,658,North
2775,2025-06-17,Facebook,275544,10385,5996.19,450,West
2776,2025-07-24,Facebook,58987,2616,1422.04,61,West
2777,2025-10-24,Instagram,162894,5498,3055.98,404,South
2778,2024-02-02,Google,260450,16358,4895.18,1447,East
2779,2025-08-16,Instagram,194855,6134,4184.99,541,South
2780,2024-12-25,Google,125171,7079,1018.08,583,East
2781,2025-05-23,Google,481366,30937,9880.58,1580,West
2782,2024-10-23,Facebook,434614,15831,7991.22,1429,North
2783,2025-01-12,YouTube,126779,2486,826.89,152,West
2784,2025-01-18,Instagram,30945,988,301.92,46,West
2785,2025-03-30,Google,257853,15252,4753.34,1256,South
2786,2024-08-30,Facebook,277127,11230,4558.54,572,West
2787,2024-10-21,YouTube,285145,5209,5333.58,291,West
2788,2024-08-08,YouTube,297114,6206,5150.5,143,East
2789,2025-03-03,Google,383059,24641,4805.7,1206,North
2790,2024-01-16,Google,82675,4866,1275.45,134,South
2791,2024-06-27,Instagram,239101,7302,3279.34,175,West
2792,2025-11-20,Facebook,349915,15661,8446.49,914,South
2793,2025-01-06,YouTube,356888,8511,7128.29,589,East
2794,2024-10-22,Facebook,270084,9698,1797.47,636,South
2795,2025-06-08,YouTube,496098,10122,9813.54,394,East
2796,2024-08-04,Instagram,139205,3618,3478.94,200,North
2797,2025-05-17,Facebook,277992,11892,3196.02,1098,North
2798,2024-11-26,Instagram,138331,4340,1943.33,171,South
2799,2024-10-11,Facebook,338017,13097,5880.92,775,West
2800,2024-05-08,Google,484698,29285,2859.63,2196,South
2801,2025-04-04,Instagram,113648,3052,2791.78,119,East
2802,2025-08-18,YouTube,266875,5389,5111.49,268,South
2803,2024-08-21,Facebook,310934,11394,4691.1,990,North
2804,2024-03-19,Facebook,39341,1715,421.92,68,North
2805,2025-08-01,Instagram,491046,16399,9193.16,1192,West
2806,2024-06-16,Facebook,487512,18086,8348.58,958,West
2807,2025-09-28,Instagram,123799,3998,1723.29,142,South
2808,2025-03-29,YouTube,107870,1966,2124.55,115,South
2809,2025-10-07,YouTube,78934,1644,1370.73,102,East
2810,2025-09-06,YouTube,265201,3978,1336.23,83,East
2811,2024-03-22,Instagram,106746,3494,773.94,328,East
2812,2024-10-21,Facebook,424206,16373,4176.36,1309,South
2813,2025-04-05,YouTube,160160,3164,1222.27,203,East
2814,2025-02-16,Instagram,324035,10106,4227.66,522,East
2815,2025-09-21,Instagram,280231,8876,3644.41,633,West
2816,2024-12-11,Facebook,275903,12195,6291.25,491,North
2817,2024-07-10,Instagram,164965,4833,2184.44,258,East
2818,2024-08-22,Instagram,31418,799,343.07,70,East
2819,2025-11-24,YouTube,206616,4527,2961.31,385,South
2820,2024-11-10,Google,33421,1998,186.88,68,North
2821,2025-05-12,YouTube,205167,3775,1773.05,108,South
2822,2024-03-27,Google,368646,22660,5303.29,910,East
2823,2024-01-21,Instagram,314342,10308,7727.39,756,North
2824,2025-12-22,YouTube,378604,6196,9273.31,172,North
2825,2025-04-03,Facebook,324202,11422,6172.54,986,West
2826,2025-01-26,YouTube,111022,2502,738.71,195,South
2827,2025-09-02,Facebook,350040,14200,4471.98,775,South
2828,2024-03-28,Google,305931,19066,6174.44,1344,North
2829,2024-11-26,Google,392705,24619,9273.95,2360,South
2830,2025-07-14,Instagram,121186,4156,1298.69,404,North
2831,2025-02-21,YouTube,427238,8173,4919.38,494,North
2832,2025-07-28,YouTube,425899,9053,7600.18,873,North
2833,2024-06-22,Google,319472,18830,3703.71,511,East
2834,2025-11-05,Instagram,418179,11770,10228.19,659,West
2835,2025-06-18,Google,168123,10761,3972.89,737,West
2836,2024-04-12,Instagram,224349,6687,4478.92,334,North
2837,2024-03-20,YouTube,38958,954,947.39,34,North
2838,2024-03-13,YouTube,495477,7877,7236.45,642,West
2839,2024-01-18,Facebook,441795,18510,3717.92,392,West
2840,2024-05-25,Instagram,342790,10234,7818.9,550,East
2841,2025-03-08,Facebook,228952,8332,3972.88,263,North
2842,2024-06-18,Instagram,244079,7048,5466.14,494,South
2843,2024-07-11,YouTube,275809,5636,2036.27,216,North
2844,2024-10-21,YouTube,218040,4660,2411.3,114,East
2845,2024-04-10,YouTube,160790,2985,3637.92,133,East
2846,2024-11-28,Google,108743,6794,870.89,283,East
2847,2024-12-14,Facebook,183268,6929,3127.08,633,South
2848,2025-09-27,Instagram,389212,11156,7347.83,306,North
2849,2024-09-16,Google,106232,6499,854.37,453,West
2850,2025-10-27,Facebook,35535,1580,595.97,77,West
2851,2024-08-20,Instagram,150494,4540,1986.66,353,East
2852,2024-06-29,YouTube,79653,1585,1022.04,125,West
2853,2025-11-28,Google,476342,29591,11419.33,2767,North
2854,2025-01-14,Google,468879,27907,6838.05,2635,West
2855,2025-03-08,Facebook,420565,18199,3972.29,1596,North
2856,2025-11-11,Google,273159,17128,6574.27,1092,East
2857,2024-12-12,Facebook,390793,15725,5048.15,717,West
2858,2024-05-03,Instagram,493923,16457,5722.73,1457,South
2859,2024-12-05,YouTube,71717,1243,1601.78,81,North
2860,2024-03-27,YouTube,51392,832,709.85,76,South
2861,2024-08-12,Google,173208,9715,1226.63,785,North
2862,2024-09-28,Google,464676,29988,4775.54,2365,South
2863,2024-09-29,Facebook,221102,9082,4826.6,345,East
2864,2024-05-04,Facebook,464369,19989,7034.72,1188,East
2865,2025-09-09,Instagram,390956,11499,5092.04,322,South
2866,2024-01-30,Google,91833,5665,743.48,527,South
2867,2024-12-11,Instagram,32083,945,378.73,87,South
2868,2025-05-11,Google,364215,23032,5769.24,2236,East
2869,2024-08-05,Google,459263,29219,8308.78,1236,East
2870,2024-10-02,Google,74027,4795,704.69,272,West
2871,2025-03-16,YouTube,386919,7032,5709.8,674,West
2872,2025-02-25,YouTube,102987,1728,1119.96,70,East
2873,2024-01-13,Google,190979,10597,4450.65,1050,West
2874,2024-02-04,Google,50080,2937,1024.54,211,East
2875,2025-10-18,Instagram,361474,11472,5286.26,877,North
2876,2024-06-24,YouTube,280375,4564,2570.88,433,East
2877,2024-08-14,Facebook,486157,21371,11180.18,1224,North
2878,2025-03-29,Instagram,184815,6265,2655.48,250,West
2879,2025-04-25,Google,109873,7067,1561.17,172,South
2880,2025-06-12,Google,418041,27018,4599.49,2596,West
2881,2025-05-01,Instagram,322314,9461,2846.85,679,North
2882,2025-11-16,Instagram,218945,6619,3613.76,241,East
2883,2025-10-31,Google,384056,24675,2360.06,2084,East
2884,2025-07-26,YouTube,175997,4385,1501.9,149,West
2885,2025-11-21,Google,455415,28888,6395.25,1393,South
2886,2025-03-03,Facebook,492564,22052,2906.87,1230,North
2887,2024-10-25,Facebook,436806,19397,3675.9,569,North
2888,2025-09-19,YouTube,84315,1761,1378.52,175,North
2889,2025-07-29,Google,129754,7411,3221.94,208,East
2890,2024-12-20,Facebook,317224,12893,3965.87,365,North
2891,2025-11-21,Facebook,265448,10679,1389.83,269,West
2892,2025-01-25,YouTube,452027,11234,10074.58,897,East
2893,2024-03-11,YouTube,326395,5165,6660.96,276,South
2894,2024-04-18,Google,498970,31935,10090.21,1299,North
2895,2025-05-22,Google,74749,4537,1364.52,409,West
2896,2024-08-05,Facebook,83727,3088,1082.51,240,East
2897,2024-08-05,Instagram,410490,12976,7343.04,988,West
2898,2025-08-25,Facebook,185791,7546,1907.97,636,West
2899,2024-01-17,Google,362787,21328,8830.58,1599,East
2900,2024-03-17,Instagram,143319,4599,1213.61,331,South
2901,2025-05-06,YouTube,68780,1524,637.61,65,North
2902,2025-09-20,Instagram,64484,1926,434.55,89,North
2903,2024-07-02,Instagram,329185,8416,2998.27,314,West
2904,2024-10-03,Instagram,499236,16251,3412.05,1600,South
2905,2025-10-22,YouTube,452962,10294,6104.09,754,South
2906,2025-12-28,YouTube,399305,6469,9340.66,409,West
2907,2024-11-09,Instagram,242665,6951,4700.49,390,South
2908,2024-05-04,Google,410200,22846,5459.07,908,West
2909,2024-08-03,Facebook,124422,5543,2639.32,245,North
2910,2024-05-16,YouTube,183102,4308,2592.69,302,North
2911,2025-02-07,Facebook,79666,3571,678.21,275,East
2912,2025-01-16,Google,367272,22706,4333.82,621,West
2913,2024-06-06,Instagram,344897,10480,2472.57,945,West
2914,2025-05-08,Facebook,389698,16580,8604.41,909,North
2915,2024-06-03,YouTube,205434,4378,2334.3,385,North
2916,2024-01-20,YouTube,267413,5938,3609.73,224,West
2917,2024-11-05,Google,498248,27963,5207.17,2239,North
2918,2025-06-08,Facebook,332981,14906,5044.06,646,South
2919,2025-08-27,Facebook,219264,9419,2190.8,475,North
2920,2025-04-07,Instagram,292956,7487,1833.25,590,East
2921,2025-05-31,Google,419829,25689,6323.43,1827,West
2922,2024-06-19,Google,73016,4099,1410.43,181,West
2923,2025-11-19,Instagram,447845,14590,8720.66,567,North
2924,2024-10-25,Google,277974,17479,5777.6,1226,West
2925,2024-09-30,Facebook,353080,14077,7096.22,881,West
2926,2025-07-03,Facebook,298476,10918,2444.98,280,East
2927,2025-01-13,YouTube,187461,3783,3740.34,272,East
2928,2024-01-15,Instagram,82384,2844,1947.1,153,East
2929,2024-09-29,Facebook,148924,5497,2076.47,515,West
2930,2025-07-15,Instagram,472532,16019,3284.78,353,North
2931,2024-09-08,Facebook,275009,11327,4296.73,842,East
2932,2025-05-09,Google,377059,22275,5293.39,1252,East
2933,2024-07-30,Google,296229,19248,4591.29,1607,East
2934,2025-04-02,Instagram,448260,13733,6137.43,794,South
2935,2024-08-07,YouTube,393460,8574,2233.88,329,West
2936,2024-10-07,YouTube,115079,2071,1103.7,68,North
2937,2025-10-31,Google,95635,6026,1626.8,125,North
2938,2024-09-24,Google,366275,20558,3484.06,1148,South
2939,2024-01-05,YouTube,78380,1634,1202.27,114,South
2940,2024-05-15,YouTube,207710,3256,1468.03,99,North
2941,2024-12-18,YouTube,140006,3391,3297.17,234,East
2942,2024-02-13,Instagram,337238,9465,3567.52,357,South
2943,2025-10-20,Instagram,174454,6005,2672.19,472,North
2944,2024-01-18,Google,488962,28280,10156.19,1396,West
2945,2025-06-27,Instagram,250297,7391,4466.28,587,East
2946,2024-10-30,Instagram,180132,5639,3717.37,459,East
2947,2025-05-08,Google,448949,25655,3897.63,1331,South
2948,2024-02-08,Facebook,131820,4914,1588.67,177,West
2949,2024-01-22,YouTube,255985,4797,2548.92,329,North
2950,2025-05-25,Instagram,422654,11083,5361.81,322,East
2951,2025-11-08,Google,206038,11343,3537.45,233,West
2952,2025-08-15,Google,400554,23362,9068.5,1837,East
2953,2025-11-01,YouTube,37889,589,944.15,47,West
2954,2025-11-01,Facebook,359099,14356,3118.13,488,North
2955,2025-10-09,Google,235244,13649,3836.88,288,East
2956,2024-09-20,YouTube,136600,2567,1353.16,122,West
2957,2025-01-16,Instagram,452436,11536,7954.64,1092,North
2958,2025-11-18,Google,256476,15296,3662.22,1471,South
2959,2024-09-30,Facebook,316022,11416,1640.93,379,South
2960,2025-10-01,Facebook,249758,10229,2792.1,479,North
2961,2025-05-31,Instagram,483060,14949,10032.84,1006,North
2962,2024-04-13,Facebook,43806,1903,448.77,76,East
2963,2025-05-11,YouTube,213217,3603,1841.76,217,North
2964,2025-09-09,Instagram,105036,3150,2465.69,238,South
2965,2025-10-27,YouTube,344657,6850,2753.55,658,South
2966,2024-05-14,Instagram,380217,11968,3187.74,549,North
2967,2025-01-03,YouTube,32943,772,178.25,35,North
2968,2024-07-12,Facebook,280194,11421,3398.85,575,North
2969,2024-01-03,Google,181041,11091,4396.23,513,East
2970,2025-10-31,Instagram,404368,14016,7882.67,387,North
2971,2024-03-28,Instagram,201815,5338,3046.63,509,West
2972,2024-08-31,Facebook,382871,16484,8779.51,1402,North
2973,2025-12-17,Instagram,270123,6824,6720.44,286,South
2974,2024-01-21,YouTube,153265,3742,2077.25,195,North
2975,2025-01-04,YouTube,134587,2720,1312.94,100,North
2976,2024-07-20,Google,27241,1617,253.37,64,North
2977,2024-10-15,Facebook,460632,20601,7810.22,771,South
2978,2024-08-17,Google,335191,20127,3475.27,1615,West
2979,2024-01-29,YouTube,344885,6201,2193.88,387,West
2980,2025-08-24,YouTube,316818,5402,4819.77,487,South
2981,2024-09-24,Google,475761,26764,3707.8,2281,North
2982,2024-03-03,Instagram,362861,10667,2692.06,728,South
2983,2025-05-13,Google,428507,23698,4462.23,1864,East
2984,2025-05-04,Google,403998,25004,2681.65,799,West
2985,2024-07-20,YouTube,180944,2720,3692.7,189,West
2986,2024-04-17,YouTube,343914,8187,3175.16,430,East
2987,2024-07-22,Google,385487,23021,7257.27,1336,South
2988,2025-04-11,YouTube,343732,5467,8124.31,118,South
2989,2024-06-02,Facebook,339150,15008,2240.62,1500,West
2990,2025-05-05,Instagram,364921,9382,6302.52,662,West
2991,2024-04-30,Instagram,262743,6688,1837.72,177,East
2992,2024-02-13,YouTube,332894,7923,3239.73,366,East
2993,2024-05-13,Instagram,209191,6379,3911.5,180,East
2994,2024-01-27,Facebook,191341,6708,2004.81,633,West
2995,2024-08-02,YouTube,233609,5045,3526.19,286,South
2996,2024-10-28,YouTube,48538,756,739.18,25,North
2997,2025-05-05,YouTube,301841,7015,1908.14,649,North
2998,2024-01-24,Instagram,265798,7206,1489.74,536,North
2999,2024-03-13,Google,489777,28129,5977.21,1029,East
3000,2025-06-02,Facebook,309522,10909,6124.8,701,East
3001,2025-03-03,YouTube,188914,3489,3372.02,155,West
3002,2024-12-26,Instagram,65053,1929,328.94,179,East
3003,2024-08-09,Facebook,411755,16929,7691.03,907,South
3004,2025-10-14,Instagram,249002,8541,5212.9,321,South
3005,2025-08-03,YouTube,431018,8719,2527.67,212,South
3006,2025-05-24,Instagram,67223,1928,1424.12,159,South
3007,2025-10-07,Google,241351,14465,2249.03,1396,North
3008,2025-01-06,Google,18470,1099,447.77,41,South
3009,2024-04-26,Instagram,76034,2090,1171.48,118,South
3010,2024-01-08,Google,40323,2470,525.3,62,West
3011,2025-12-08,Instagram,289481,9667,6582.18,690,North
3012,2025-04-28,YouTube,414247,8242,5511.91,774,North
3013,2025-05-03,Facebook,294389,12897,5107.9,968,South
3014,2025-10-04,Facebook,140600,5787,1348.68,401,East
3015,2025-08-31,Facebook,283738,11274,3202.28,593,East
3016,2025-01-02,Instagram,485914,12555,6076.43,1068,North
3017,2024-05-21,Instagram,13947,385,225.67,32,West
3018,2025-11-14,YouTube,368732,7751,5728.51,294,West
3019,2024-11-26,YouTube,362926,6152,4524.59,457,West
3020,2024-07-07,Instagram,465332,14308,2743.09,978,East
3021,2025-07-21,Facebook,188785,8361,3301.74,212,South
3022,2025-11-27,Instagram,418043,13438,2234.42,1281,North
3023,2024-08-17,YouTube,19295,424,365.89,17,North
3024,2025-09-08,Instagram,120916,4160,2843.4,141,East
3025,2025-05-07,Facebook,292407,11029,3719.34,933,West
3026,2025-02-17,YouTube,273038,4487,1862.18,120,South
3027,2024-12-12,Facebook,237307,9577,2671.07,238,North
3028,2024-10-01,Google,400107,23087,9613.02,2045,North
3029,2024-11-13,Instagram,195036,5643,3082.67,366,East
3030,2025-08-08,YouTube,157547,2870,3224.59,228,South
3031,2025-11-28,YouTube,430431,8903,7820.66,822,East
3032,2025-12-23,Facebook,36542,1589,877.03,38,West
3033,2025-02-16,Instagram,205987,6173,2824.2,415,North
3034,2024-07-02,Google,109363,6955,1838.62,501,West
3035,2024-12-05,Instagram,237166,6544,1557.34,316,West
3036,2025-07-31,Facebook,119412,4601,2616.87,407,West
3037,2025-09-29,YouTube,84432,1512,524.0,117,West
3038,2025-07-12,Google,314989,17614,2353.52,1497,West
3039,2025-06-14,Instagram,275638,8527,4230.84,636,North
3040,2025-04-26,Instagram,275221,7920,4747.87,369,East
3041,2025-07-12,YouTube,273443,5321,2553.21,225,East
3042,2024-09-14,Google,215922,11991,2014.7,757,North
3043,2025-02-03,YouTube,23373,496,318.74,45,North
3044,2025-01-05,Google,302084,17590,2218.15,948,South
3045,2024-08-16,Facebook,292473,10399,3421.61,971,West
3046,2025-11-06,Google,393863,23054,5572.23,2161,West
3047,2025-12-08,YouTube,349302,7560,2423.61,414,West
3048,2024-01-04,Google,430961,26181,4414.56,584,North
3049,2025-09-24,YouTube,454087,10143,10486.69,946,East
3050,2024-10-11,Google,232056,13839,5650.12,474,South
3051,2025-11-04,Google,197462,12377,2510.65,377,West
3052,2024-02-06,Facebook,229685,9327,2970.75,726,East
3053,2025-10-29,Instagram,146337,4488,1813.92,176,South
3054,2025-03-16,Instagram,214604,5539,5110.81,175,South
3055,2024-03-06,Google,235927,14340,1289.89,742,East
3056,2025-10-07,Instagram,155795,5411,3002.5,343,North
3057,2025-12-24,Google,126550,7896,1689.86,567,North
3058,2024-01-29,YouTube,223963,5548,1509.42,271,South
3059,2025-01-10,Instagram,67894,2139,1249.85,196,South
3060,2024-09-11,Google,382498,21889,8518.29,904,North
3061,2025-03-13,Facebook,28174,1159,363.05,91,East
3062,2025-05-31,Facebook,370430,14366,8883.78,1066,North
3063,2025-05-07,YouTube,167822,3332,2402.08,196,North
3064,2024-05-09,YouTube,255095,4422,3282.34,405,South
3065,2025-01-03,Facebook,221046,9888,2952.11,388,South
3066,2025-02-10,Instagram,399547,11891,6826.21,645,East
3067,2025-07-27,Google,272365,17484,3698.41,1623,West
3068,2024-06-18,Facebook,414267,17392,8198.37,714,West
3069,2024-04-01,Facebook,418417,17004,4995.44,737,North
3070,2025-07-25,Google,44326,2729,249.6,266,East
3071,2025-12-23,Google,446208,26178,11067.65,2478,East
3072,2025-08-09,YouTube,328310,4930,5909.45,249,North
3073,2025-04-01,Google,247069,14753,2536.63,1377,South
3074,2024-02-28,Instagram,183647,4708,1230.64,468,East
3075,2025-09-08,YouTube,349300,7130,4237.72,401,West
3076,2025-07-16,Google,232334,14154,5565.2,360,North
3077,2025-08-19,Facebook,387009,15889,8080.04,882,West
3078,2024-04-20,Google,388952,24940,2919.12,1270,North
3079,2024-06-27,Google,280370,15528,6464.63,810,South
3080,2025-11-03,Google,150000,9439,3231.42,276,North
3081,2024-01-14,Facebook,233498,9205,2789.72,289,South
3082,2024-08-16,YouTube,245279,3883,5027.95,241,West
3083,2024-11-23,Facebook,264225,9965,4393.04,234,East
3084,2024-04-14,Instagram,297794,9695,5225.77,317,North
3085,2024-11-23,Instagram,231769,7454,1604.25,548,South
3086,2024-01-03,Facebook,259083,11504,5658.59,653,West
3087,2024-02-10,Google,362767,21577,2662.59,1774,East
3088,2024-04-20,Facebook,75052,3330,375.86,218,East
3089,2024-07-20,Facebook,143374,6448,3088.02,498,South
3090,2025-12-10,Facebook,287548,12819,3952.85,924,East
3091,2025-04-23,Facebook,21291,951,327.63,73,East
3092,2025-09-07,Facebook,125259,5028,1010.66,220,West
3093,2024-09-10,Google,278522,15971,6584.54,1484,North
3094,2024-11-09,YouTube,43342,951,301.79,23,North
3095,2024-03-22,Google,178956,11500,1243.21,631,West
3096,2024-07-26,Facebook,141683,5595,1437.87,359,West
3097,2025-01-07,YouTube,276495,4255,2113.84,298,West
3098,2024-02-23,Facebook,12255,536,264.22,14,North
3099,2024-04-18,YouTube,438453,8012,2275.26,678,South
3100,2025-02-13,Instagram,414722,11399,10356.45,951,South
3101,2025-07-29,Instagram,389964,10255,6233.1,769,West
3102,2025-02-27,YouTube,311009,5357,6872.73,343,West
3103,2025-11-02,Instagram,242288,7723,3713.77,768,South
3104,2025-02-18,YouTube,392448,6497,3979.59,320,North
3105,2025-01-01,YouTube,209527,3671,1835.34,169,East
3106,2025-07-13,Instagram,116305,3657,2480.99,252,North
3107,2025-05-25,Google,247609,13704,5091.33,994,West
3108,2024-08-25,Facebook,175235,6565,1512.87,384,East
3109,2024-12-13,Instagram,263058,8323,1541.27,274,North
3110,2024-05-13,YouTube,472421,11311,4899.89,537,North
3111,2025-10-04,YouTube,55100,1253,554.18,37,West
3112,2025-08-23,YouTube,240147,4284,4371.39,301,West
3113,2024-11-28,YouTube,64664,1017,463.74,26,South
3114,2024-11-11,Facebook,484615,20292,4405.55,1626,East
3115,2025-09-14,Facebook,370045,15587,8748.73,1228,East
3116,2024-11-22,Facebook,412102,15713,2732.87,840,North
3117,2024-07-13,Google,367410,21082,5820.78,1177,North
3118,2024-11-28,Google,142306,8987,1944.95,204,North
3119,2024-12-18,Instagram,122373,3865,858.71,186,East
